Game Date,Location,Neutral Game,Conference Game,Postseason Game,NCAA Tourney Game,Matchup,Home Team,Home Rk,Home Score,Away Team,Away Rk,Away Score,Home W,Home Pt Diff
2023-02-06,@ Texas Southern,0,1,0,0,Bethune-Cookman vs. Texas Southern,Texas Southern,346.0,69,Bethune-Cookman,351.0,62,1,7
2023-02-13,@ Bethune-Cookman,0,1,0,0,Jackson State vs. Bethune-Cookman,Bethune-Cookman,350.0,64,Jackson State,333.0,91,0,-27
2023-02-25,@ Bethune-Cookman,0,1,0,0,Southern vs. Bethune-Cookman,Bethune-Cookman,351.0,60,Southern,325.0,53,1,7
2023-02-27,@ Bethune-Cookman,0,1,0,0,Grambling State vs. Bethune-Cookman,Bethune-Cookman,355.0,54,Grambling State,328.0,66,0,-12
2023-03-04,@ Bethune-Cookman,0,1,0,0,Florida A&M vs. Bethune-Cookman,Bethune-Cookman,351.0,91,Florida A&M,363.0,70,1,21
2023-03-08,Neutral,1,0,1,0,Bethune-Cookman vs. Grambling State,Grambling State,298.0,87,Bethune-Cookman,354.0,72,1,15
2022-11-12,@ Marist,0,0,0,0,Binghamton vs. Marist,Marist,325.0,75,Binghamton,354.0,78,0,-3
2022-11-15,@ Maryland,0,0,0,0,Binghamton vs. Maryland,Maryland,311.0,76,Binghamton,223.0,52,1,24
2022-11-19,@ Binghamton,0,0,0,0,Sacred Heart vs. Binghamton,Binghamton,83.0,60,Sacred Heart,351.0,75,0,-15
2022-11-23,@ Binghamton,0,0,0,0,Columbia vs. Binghamton,Binghamton,352.0,81,Columbia,316.0,79,1,2
2022-11-26,@ La Salle,0,0,0,0,Binghamton vs. La Salle,La Salle,149.0,65,Binghamton,347.0,62,1,3
2022-11-30,@ Binghamton,0,0,0,0,Loyola (MD) vs. Binghamton,Binghamton,347.0,70,Loyola (MD),287.0,84,0,-14
2022-12-03,@ Binghamton,0,0,0,0,Stonehill vs. Binghamton,Binghamton,353.0,66,Stonehill,310.0,69,0,-3
2022-12-07,@ Binghamton,0,0,0,0,Colgate vs. Binghamton,Binghamton,347.0,62,Colgate,155.0,81,0,-19
2022-12-09,@ Fordham,0,0,0,0,Binghamton vs. Fordham,Fordham,156.0,77,Binghamton,336.0,62,1,15
2022-12-21,@ Niagara,0,0,0,0,Binghamton vs. Niagara,Niagara,165.0,73,Binghamton,358.0,67,1,6
2022-12-29,@ Cornell,0,0,0,0,Binghamton vs. Cornell,Cornell,275.0,86,Binghamton,335.0,70,1,16
2022-12-31,@ Bryant,0,1,0,0,Binghamton vs. Bryant,Bryant,186.0,82,Binghamton,327.0,78,1,4
2023-01-05,@ Binghamton,0,1,0,0,New Hampshire vs. Binghamton,Binghamton,284.0,68,New Hampshire,300.0,50,1,18
2023-01-11,@ NJIT,0,1,0,0,Binghamton vs. NJIT,NJIT,322.0,71,Binghamton,302.0,72,0,-1
2023-01-22,@ Maine,0,1,0,0,Binghamton vs. Maine,Maine,346.0,78,Binghamton,313.0,57,1,21
2023-01-25,@ Binghamton,0,1,0,0,Vermont vs. Binghamton,Binghamton,331.0,55,Vermont,179.0,80,0,-25
2023-01-28,@ Binghamton,0,1,0,0,Bryant vs. Binghamton,Binghamton,328.0,84,Bryant,227.0,67,1,17
2023-02-01,@ UMBC,0,1,0,0,Binghamton vs. UMBC,UMBC,258.0,69,Binghamton,325.0,55,1,14
2023-02-08,@ New Hampshire,0,1,0,0,Binghamton vs. New Hampshire,New Hampshire,323.0,64,Binghamton,310.0,66,0,-2
2023-02-15,@ Binghamton,0,1,0,0,NJIT vs. Binghamton,Binghamton,297.0,86,NJIT,296.0,67,1,19
2023-02-22,@ Vermont,0,1,0,0,Binghamton vs. Vermont,Vermont,127.0,81,Binghamton,293.0,70,1,11
2023-02-25,@ Binghamton,0,1,0,0,Maine vs. Binghamton,Binghamton,289.0,67,Maine,343.0,71,0,-4
2023-02-28,@ Binghamton,0,1,0,0,UMBC vs. Binghamton,Binghamton,297.0,67,UMBC,315.0,70,0,-3
2023-03-04,@ UMBC,0,0,1,0,Binghamton vs. UMBC,UMBC,319.0,65,Binghamton,277.0,67,0,-2
2023-03-07,@ Vermont,0,0,1,0,Binghamton vs. Vermont,Vermont,131.0,79,Binghamton,290.0,57,1,22
2022-11-09,@ Boise State,0,0,0,0,South Dakota State vs. Boise State,Boise State,131.0,66,South Dakota State,247.0,68,0,-2
2022-11-12,Neutral,1,0,0,0,Boise State vs. Washington State,Washington State,116.0,61,Boise State,220.0,71,0,-10
2022-11-17,Neutral,1,0,0,0,Boise State vs. Charlotte,Charlotte,118.0,54,Boise State,258.0,42,1,12
2022-11-18,Neutral,1,0,0,0,Loyola Chicago vs. Boise State,Boise State,214.0,70,Loyola Chicago,335.0,48,1,22
2022-11-20,Neutral,1,0,0,0,Boise State vs. Colorado,Colorado,1.0,55,Boise State,234.0,68,0,-13
2022-11-26,@ Boise State,0,0,0,0,Utah Valley vs. Boise State,Boise State,63.0,87,Utah Valley,276.0,69,1,18
2022-11-29,@ Boise State,0,0,0,0,Cal State Northridge vs. Boise State,Boise State,31.0,55,Cal State Northridge,296.0,46,1,9
2022-12-03,Neutral,1,0,0,0,Texas A&M vs. Boise State,Boise State,96.0,86,Texas A&M,195.0,71,1,15
2022-12-10,@ Saint Louis,0,0,0,0,Boise State vs. Saint Louis,Saint Louis,39.0,52,Boise State,29.0,57,0,-5
2022-12-13,@ Boise State,0,0,0,0,New Orleans vs. Boise State,Boise State,39.0,91,New Orleans,268.0,50,1,41
2022-12-18,@ Boise State,0,0,0,0,Oakland vs. Boise State,Boise State,30.0,77,Oakland,311.0,57,1,20
2022-12-22,@ Santa Clara,0,0,0,0,Boise State vs. Santa Clara,Santa Clara,167.0,73,Boise State,81.0,58,1,15
2022-12-28,@ Nevada,0,1,0,0,Boise State vs. Nevada,Nevada,42.0,74,Boise State,97.0,72,1,2
2023-01-03,@ Boise State,0,1,0,0,San Jose State vs. Boise State,Boise State,63.0,67,San Jose State,91.0,64,1,3
2023-01-07,@ Boise State,0,1,0,0,Utah State vs. Boise State,Boise State,58.0,82,Utah State,11.0,59,1,23
2023-01-11,@ UNLV,0,1,0,0,Boise State vs. UNLV,UNLV,54.0,66,Boise State,35.0,84,0,-18
2023-01-14,@ Wyoming,0,1,0,0,Boise State vs. Wyoming,Wyoming,152.0,68,Boise State,27.0,85,0,-17
2023-01-17,@ Boise State,0,1,0,0,Nevada vs. Boise State,Boise State,57.0,77,Nevada,43.0,62,1,15
2023-01-20,@ New Mexico,0,1,0,0,Boise State vs. New Mexico,New Mexico,127.0,81,Boise State,68.0,79,1,2
2023-01-24,@ Boise State,0,1,0,0,Fresno State vs. Boise State,Boise State,62.0,63,Fresno State,236.0,53,1,10
2023-01-28,@ Boise State,0,1,0,0,Colorado State vs. Boise State,Boise State,57.0,80,Colorado State,118.0,59,1,21
2023-02-03,@ San Diego State,0,1,0,0,Boise State vs. San Diego State,San Diego State,37.0,72,Boise State,66.0,52,1,20
2023-02-11,@ Boise State,0,1,0,0,Wyoming vs. Boise State,Boise State,42.0,75,Wyoming,142.0,63,1,12
2023-02-15,@ Colorado State,0,1,0,0,Boise State vs. Colorado State,Colorado State,103.0,78,Boise State,62.0,80,0,-2
2023-02-19,@ Boise State,0,1,0,0,UNLV vs. Boise State,Boise State,48.0,73,UNLV,93.0,69,1,4
2023-02-22,@ Boise State,0,1,0,0,New Mexico vs. Boise State,Boise State,69.0,82,New Mexico,55.0,77,1,5
2023-02-25,@ San Jose State,0,1,0,0,Boise State vs. San Jose State,San Jose State,78.0,74,Boise State,50.0,68,1,6
2023-02-28,@ Boise State,0,1,0,0,San Diego State vs. Boise State,Boise State,57.0,66,San Diego State,20.0,60,1,6
2023-03-04,@ Utah State,0,1,0,0,Boise State vs. Utah State,Utah State,11.0,86,Boise State,49.0,73,1,13
2023-03-09,@ UNLV,0,0,1,0,Boise State vs. UNLV,UNLV,69.0,76,Boise State,34.0,87,0,-11
2023-03-10,Neutral,1,0,1,0,Boise State vs. Utah State,Utah State,8.0,72,Boise State,39.0,62,1,10
2023-03-16,Neutral,1,0,1,1,Boise State vs. Northwestern,Northwestern,47.0,75,Boise State,42.0,67,1,8
2022-11-11,@ Boston College,0,0,0,0,Detroit Mercy vs. Boston College,Boston College,9.0,70,Detroit Mercy,282.0,66,1,4
2022-11-14,@ Boston College,0,0,0,0,Maine vs. Boston College,Boston College,15.0,64,Maine,115.0,69,0,-5
2022-11-18,Neutral,1,0,0,0,George Mason vs. Boston College,Boston College,75.0,71,George Mason,180.0,56,1,15
2022-11-20,Neutral,1,0,0,0,Tarleton State vs. Boston College,Boston College,67.0,54,Tarleton State,246.0,70,0,-16
2022-11-21,Neutral,1,0,0,0,Wyoming vs. Boston College,Boston College,54.0,59,Wyoming,324.0,48,1,11
2022-11-27,@ Boston College,0,0,0,0,Rhode Island vs. Boston College,Boston College,43.0,53,Rhode Island,250.0,49,1,4
2022-11-30,@ Nebraska,0,0,0,0,Boston College vs. Nebraska,Nebraska,215.0,88,Boston College,50.0,67,1,21
2022-12-03,@ Duke,0,1,0,0,Boston College vs. Duke,Duke,41.0,75,Boston College,67.0,59,1,16
2022-12-06,@ Boston College,0,0,0,0,New Hampshire vs. Boston College,Boston College,51.0,71,New Hampshire,251.0,74,0,-3
2022-12-10,Neutral,1,0,0,0,Villanova vs. Boston College,Boston College,127.0,56,Villanova,210.0,77,0,-21
2022-12-13,@ Boston College,0,0,0,0,Stonehill vs. Boston College,Boston College,192.0,63,Stonehill,283.0,56,1,7
2022-12-21,@ Boston College,0,1,0,0,Virginia Tech vs. Boston College,Boston College,166.0,70,Virginia Tech,64.0,65,1,5
2022-12-31,@ Syracuse,0,1,0,0,Boston College vs. Syracuse,Syracuse,132.0,79,Boston College,63.0,65,1,14
2023-01-03,@ Boston College,0,1,0,0,Notre Dame vs. Boston College,Boston College,110.0,70,Notre Dame,81.0,63,1,7
2023-01-07,@ Boston College,0,1,0,0,Duke vs. Boston College,Boston College,104.0,64,Duke,14.0,65,0,-1
2023-01-11,@ Miami (FL),0,1,0,0,Boston College vs. Miami (FL),Miami (FL),33.0,88,Boston College,94.0,72,1,16
2023-01-14,@ Boston College,0,1,0,0,Wake Forest vs. Boston College,Boston College,90.0,63,Wake Forest,74.0,85,0,-22
2023-01-17,@ North Carolina,0,1,0,0,Boston College vs. North Carolina,North Carolina,30.0,72,Boston College,157.0,64,1,8
2023-01-21,@ Notre Dame,0,1,0,0,Boston College vs. Notre Dame,Notre Dame,220.0,72,Boston College,156.0,84,0,-12
2023-01-25,@ Boston College,0,1,0,0,Louisville vs. Boston College,Boston College,204.0,75,Louisville,153.0,65,1,10
2023-01-28,@ Virginia,0,1,0,0,Boston College vs. Virginia,Virginia,14.0,76,Boston College,206.0,57,1,19
2023-01-31,@ Boston College,0,1,0,0,Clemson vs. Boston College,Boston College,209.0,62,Clemson,136.0,54,1,8
2023-02-04,@ Boston College,0,1,0,0,Syracuse vs. Boston College,Boston College,190.0,68,Syracuse,63.0,77,0,-9
2023-02-08,@ Virginia Tech,0,1,0,0,Boston College vs. Virginia Tech,Virginia Tech,14.0,76,Boston College,208.0,82,0,-6
2023-02-11,@ Boston College,0,1,0,0,NC State vs. Boston College,Boston College,181.0,62,NC State,81.0,92,0,-30
2023-02-14,@ Pittsburgh,0,1,0,0,Boston College vs. Pittsburgh,Pittsburgh,114.0,77,Boston College,205.0,58,1,19
2023-02-18,@ Florida State,0,1,0,0,Boston College vs. Florida State,Florida State,121.0,69,Boston College,207.0,75,0,-6
2023-02-22,@ Boston College,0,1,0,0,Virginia vs. Boston College,Boston College,209.0,63,Virginia,32.0,48,1,15
2023-02-28,@ Wake Forest,0,1,0,0,Boston College vs. Wake Forest,Wake Forest,89.0,69,Boston College,207.0,71,0,-2
2023-03-04,@ Boston College,0,1,0,0,Georgia Tech vs. Boston College,Boston College,204.0,65,Georgia Tech,248.0,73,0,-8
2023-03-07,Neutral,1,0,1,0,Louisville vs. Boston College,Boston College,208.0,80,Louisville,245.0,62,1,18
2023-03-08,Neutral,1,0,1,0,Boston College vs. North Carolina,North Carolina,45.0,85,Boston College,216.0,61,1,24
2022-11-11,@ Connecticut,0,0,0,0,Boston University vs. Connecticut,Connecticut,191.0,86,Boston University,199.0,57,1,29
2022-11-17,@ Boston University,0,0,0,0,Hartford vs. Boston University,Boston University,341.0,102,Hartford,348.0,66,1,36
2022-11-20,@ New Hampshire,0,0,0,0,Boston University vs. New Hampshire,New Hampshire,329.0,57,Boston University,287.0,64,0,-7
2022-11-26,Neutral,1,0,0,0,Boston University vs. Southeast Missouri State,Southeast Missouri State,272.0,63,Boston University,335.0,52,1,11
2022-11-27,@ Milwaukee,0,0,0,0,Boston University vs. Milwaukee,Milwaukee,133.0,67,Boston University,339.0,46,1,21
2022-11-28,Neutral,1,0,0,0,Boston University vs. UC Davis,UC Davis,91.0,81,Boston University,340.0,70,1,11
2022-12-02,@ Merrimack,0,0,0,0,Boston University vs. Merrimack,Merrimack,251.0,54,Boston University,339.0,68,0,-14
2022-12-07,@ Notre Dame,0,0,0,0,Boston University vs. Notre Dame,Notre Dame,115.0,81,Boston University,337.0,75,1,6
2022-12-10,@ Marist,0,0,0,0,Boston University vs. Marist,Marist,309.0,70,Boston University,339.0,72,0,-2
2022-12-13,@ Boston University,0,0,0,0,Dartmouth vs. Boston University,Boston University,298.0,67,Dartmouth,329.0,59,1,8
2022-12-30,@ Boston University,0,1,0,0,Navy vs. Boston University,Boston University,318.0,58,Navy,154.0,75,0,-17
2023-01-02,@ Bucknell,0,1,0,0,Boston University vs. Bucknell,Bucknell,227.0,61,Boston University,328.0,69,0,-8
2023-01-05,@ Boston University,0,1,0,0,Lafayette vs. Boston University,Boston University,319.0,73,Lafayette,171.0,69,1,4
2023-01-11,@ Colgate,0,1,0,0,Boston University vs. Colgate,Colgate,114.0,77,Boston University,300.0,71,1,6
2023-01-18,@ Navy,0,1,0,0,Boston University vs. Navy,Navy,196.0,63,Boston University,195.0,45,1,18
2023-01-21,@ Boston University,0,1,0,0,Loyola (MD) vs. Boston University,Boston University,210.0,66,Loyola (MD),299.0,53,1,13
2023-01-23,@ Boston University,0,1,0,0,Colgate vs. Boston University,Boston University,219.0,51,Colgate,129.0,64,0,-13
2023-01-29,@ Lehigh,0,1,0,0,Boston University vs. Lehigh,Lehigh,271.0,66,Boston University,183.0,55,1,11
2023-02-01,@ Boston University,0,1,0,0,Holy Cross vs. Boston University,Boston University,209.0,70,Holy Cross,298.0,82,0,-12
2023-02-04,@ Loyola (MD),0,1,0,0,Boston University vs. Loyola (MD),Loyola (MD),315.0,67,Boston University,208.0,68,0,-1
2023-02-11,@ Lafayette,0,1,0,0,Boston University vs. Lafayette,Lafayette,161.0,69,Boston University,225.0,65,1,4
2023-02-15,@ Holy Cross,0,1,0,0,Boston University vs. Holy Cross,Holy Cross,281.0,71,Boston University,235.0,69,1,2
2023-02-18,@ Boston University,0,1,0,0,Bucknell vs. Boston University,Boston University,247.0,77,Bucknell,225.0,61,1,16
2023-02-25,@ Boston University,0,1,0,0,Lehigh vs. Boston University,Boston University,217.0,59,Lehigh,269.0,56,1,3
2022-11-11,@ Oakland,0,0,0,0,Bowling Green vs. Oakland,Oakland,282.0,82,Bowling Green,177.0,87,0,-5
2022-11-15,@ Wright State,0,0,0,0,Bowling Green vs. Wright State,Wright State,230.0,80,Bowling Green,270.0,71,1,9
2022-11-19,@ St. Bonaventure,0,0,0,0,Bowling Green vs. St. Bonaventure,St. Bonaventure,283.0,81,Bowling Green,228.0,68,1,13
2022-11-22,@ Notre Dame,0,0,0,0,Bowling Green vs. Notre Dame,Notre Dame,27.0,82,Bowling Green,143.0,66,1,16
2022-11-26,@ Bowling Green,0,0,0,0,Southern Indiana vs. Bowling Green,Bowling Green,171.0,57,Southern Indiana,20.0,69,0,-12
2022-11-29,@ Bowling Green,0,0,0,0,Queens (NC) vs. Bowling Green,Bowling Green,207.0,66,Queens (NC),262.0,72,0,-6
2022-12-03,@ Bowling Green,0,0,0,0,Morgan State vs. Bowling Green,Bowling Green,153.0,86,Morgan State,228.0,76,1,10
2022-12-11,@ Hampton,0,0,0,0,Bowling Green vs. Hampton,Hampton,276.0,72,Bowling Green,155.0,86,0,-14
2022-12-14,@ Norfolk State,0,0,0,0,Bowling Green vs. Norfolk State,Norfolk State,282.0,81,Bowling Green,165.0,75,1,6
2022-12-17,@ Bowling Green,0,0,0,0,UT Martin vs. Bowling Green,Bowling Green,169.0,67,UT Martin,323.0,75,0,-8
2023-01-03,@ Eastern Michigan,0,1,0,0,Bowling Green vs. Eastern Michigan,Eastern Michigan,328.0,65,Bowling Green,249.0,91,0,-26
2023-01-07,@ Bowling Green,0,1,0,0,Ohio vs. Bowling Green,Bowling Green,251.0,88,Ohio,179.0,79,1,9
2023-01-14,@ Western Michigan,0,1,0,0,Bowling Green vs. Western Michigan,Western Michigan,319.0,108,Bowling Green,178.0,92,1,16
2023-01-17,@ Buffalo,0,1,0,0,Bowling Green vs. Buffalo,Buffalo,191.0,100,Bowling Green,162.0,71,1,29
2023-01-21,@ Bowling Green,0,1,0,0,Miami (OH) vs. Bowling Green,Bowling Green,198.0,83,Miami (OH),270.0,73,1,10
2023-01-24,@ Central Michigan,0,1,0,0,Bowling Green vs. Central Michigan,Central Michigan,319.0,61,Bowling Green,172.0,83,0,-22
2023-01-28,@ Toledo,0,1,0,0,Bowling Green vs. Toledo,Toledo,100.0,91,Bowling Green,119.0,77,1,14
2023-02-04,@ Bowling Green,0,1,0,0,Northern Illinois vs. Bowling Green,Bowling Green,170.0,78,Northern Illinois,203.0,86,0,-8
2023-02-07,@ Kent State,0,1,0,0,Bowling Green vs. Kent State,Kent State,96.0,87,Bowling Green,175.0,64,1,23
2023-02-14,@ Bowling Green,0,1,0,0,Central Michigan vs. Bowling Green,Bowling Green,152.0,74,Central Michigan,320.0,77,0,-3
2023-02-18,@ Bowling Green,0,1,0,0,Toledo vs. Bowling Green,Bowling Green,164.0,86,Toledo,91.0,91,0,-5
2023-02-21,@ Miami (OH),0,1,0,0,Bowling Green vs. Miami (OH),Miami (OH),301.0,74,Bowling Green,216.0,65,1,9
2023-02-25,@ Bowling Green,0,1,0,0,Kent State vs. Bowling Green,Bowling Green,171.0,69,Kent State,72.0,79,0,-10
2023-02-28,@ Bowling Green,0,1,0,0,Eastern Michigan vs. Bowling Green,Bowling Green,142.0,88,Eastern Michigan,223.0,68,1,20
2023-03-03,@ Ohio,0,1,0,0,Bowling Green vs. Ohio,Ohio,96.0,92,Bowling Green,143.0,58,1,34
2022-11-11,@ Utah State,0,0,0,0,Bradley vs. Utah State,Utah State,282.0,84,Bradley,143.0,62,1,22
2022-11-15,@ Bradley,0,0,0,0,Eastern Michigan vs. Bradley,Bradley,78.0,89,Eastern Michigan,73.0,61,1,28
2022-11-19,@ Bradley,0,0,0,0,Southeast Missouri State vs. Bradley,Bradley,121.0,73,Southeast Missouri State,311.0,60,1,13
2022-11-23,Neutral,1,0,0,0,Bradley vs. Liberty,Liberty,53.0,55,Bradley,65.0,44,1,11
2022-11-26,@ Bradley,0,0,0,0,Merrimack vs. Bradley,Bradley,66.0,83,Merrimack,239.0,41,1,42
2022-11-30,@ Bradley,0,1,0,0,Northern Iowa vs. Bradley,Bradley,63.0,68,Northern Iowa,99.0,53,1,15
2022-12-03,@ Missouri State,0,1,0,0,Bradley vs. Missouri State,Missouri State,276.0,40,Bradley,42.0,58,0,-18
2022-12-06,@ SIU-Edwardsville,0,0,0,0,Bradley vs. SIU-Edwardsville,SIU-Edwardsville,106.0,54,Bradley,37.0,56,0,-2
2022-12-19,@ Bradley,0,0,0,0,Stonehill vs. Bradley,Bradley,44.0,79,Stonehill,252.0,50,1,29
2022-12-31,@ Bradley,0,1,0,0,Illinois-Chicago vs. Bradley,Bradley,54.0,79,Illinois-Chicago,271.0,45,1,34
2023-01-04,@ Murray State,0,1,0,0,Bradley vs. Murray State,Murray State,242.0,67,Bradley,51.0,58,1,9
2023-01-07,@ Bradley,0,1,0,0,Valparaiso vs. Bradley,Bradley,52.0,88,Valparaiso,260.0,66,1,22
2023-01-11,@ Bradley,0,1,0,0,Evansville vs. Bradley,Bradley,62.0,91,Evansville,344.0,46,1,45
2023-01-14,@ Drake,0,1,0,0,Bradley vs. Drake,Drake,124.0,86,Bradley,58.0,61,1,25
2023-01-18,@ Indiana State,0,1,0,0,Bradley vs. Indiana State,Indiana State,184.0,67,Bradley,48.0,78,0,-11
2023-01-25,@ Bradley,0,1,0,0,Illinois State vs. Bradley,Bradley,31.0,79,Illinois State,195.0,75,1,4
2023-01-29,@ Illinois-Chicago,0,1,0,0,Bradley vs. Illinois-Chicago,Illinois-Chicago,292.0,76,Bradley,40.0,83,0,-7
2023-02-01,@ Bradley,0,1,0,0,Southern Illinois vs. Bradley,Bradley,43.0,62,Southern Illinois,151.0,52,1,10
2023-02-04,@ Northern Iowa,0,1,0,0,Bradley vs. Northern Iowa,Northern Iowa,161.0,69,Bradley,38.0,77,0,-8
2023-02-08,@ Illinois State,0,1,0,0,Bradley vs. Illinois State,Illinois State,152.0,61,Bradley,38.0,79,0,-18
2023-02-11,@ Bradley,0,1,0,0,Murray State vs. Bradley,Bradley,51.0,83,Murray State,192.0,48,1,35
2023-02-15,@ Bradley,0,1,0,0,Missouri State vs. Bradley,Bradley,38.0,64,Missouri State,122.0,54,1,10
2023-02-19,@ Southern Illinois,0,1,0,0,Bradley vs. Southern Illinois,Southern Illinois,195.0,48,Bradley,36.0,50,0,-2
2023-02-22,@ Valparaiso,0,1,0,0,Bradley vs. Valparaiso,Valparaiso,243.0,66,Bradley,37.0,76,0,-10
2023-02-26,@ Bradley,0,1,0,0,Drake vs. Bradley,Bradley,45.0,73,Drake,91.0,61,1,12
2023-03-03,Neutral,1,0,1,0,Northern Iowa vs. Bradley,Bradley,33.0,72,Northern Iowa,170.0,66,1,6
2023-03-04,Neutral,1,0,1,0,Indiana State vs. Bradley,Bradley,38.0,71,Indiana State,110.0,70,1,1
2023-03-05,Neutral,1,0,1,0,Drake vs. Bradley,Bradley,42.0,51,Drake,112.0,77,0,-26
2023-03-14,@ Wisconsin,0,0,1,0,Bradley vs. Wisconsin,Wisconsin,85.0,81,Bradley,44.0,62,1,19
2022-11-10,@ Brown,0,0,0,0,Colgate vs. Brown,Brown,76.0,68,Colgate,136.0,77,0,-9
2022-11-13,@ Loyola (MD),0,0,0,0,Brown vs. Loyola (MD),Loyola (MD),118.0,75,Brown,310.0,70,1,5
2022-11-17,@ Brown,0,0,0,0,Stony Brook vs. Brown,Brown,324.0,64,Stony Brook,334.0,53,1,11
2022-11-27,@ Brown,0,0,0,0,Maine vs. Brown,Brown,349.0,70,Maine,207.0,63,1,7
2022-11-29,@ Central Connecticut State,0,0,0,0,Brown vs. Central Connecticut State,Central Connecticut State,220.0,51,Brown,319.0,59,0,-8
2022-12-02,@ Bryant,0,0,0,0,Brown vs. Bryant,Bryant,142.0,60,Brown,338.0,72,0,-12
2022-12-04,@ Hartford,0,0,0,0,Brown vs. Hartford,Hartford,357.0,51,Brown,296.0,65,0,-14
2022-12-07,@ Rhode Island,0,0,0,0,Brown vs. Rhode Island,Rhode Island,261.0,58,Brown,294.0,59,0,-1
2022-12-10,@ Michigan State,0,0,0,0,Brown vs. Michigan State,Michigan State,88.0,68,Brown,276.0,50,1,18
2022-12-21,@ Brown,0,0,0,0,New Hampshire vs. Brown,Brown,235.0,67,New Hampshire,327.0,51,1,16
2022-12-29,@ Northwestern,0,0,0,0,Brown vs. Northwestern,Northwestern,24.0,63,Brown,239.0,58,1,5
2023-01-02,@ Brown,0,1,0,0,Pennsylvania vs. Brown,Brown,218.0,68,Pennsylvania,147.0,76,0,-8
2023-01-06,@ Brown,0,1,0,0,Harvard vs. Brown,Brown,208.0,68,Harvard,276.0,70,0,-2
2023-01-07,@ Brown,0,1,0,0,Dartmouth vs. Brown,Brown,206.0,77,Dartmouth,234.0,70,1,7
2023-01-14,@ Brown,0,1,0,0,Princeton vs. Brown,Brown,236.0,72,Princeton,79.0,70,1,2
2023-01-16,@ Yale,0,1,0,0,Brown vs. Yale,Yale,273.0,81,Brown,234.0,78,1,3
2023-01-21,@ Brown,0,1,0,0,Columbia vs. Brown,Brown,190.0,97,Columbia,331.0,85,1,12
2023-01-28,@ Cornell,0,1,0,0,Brown vs. Cornell,Cornell,127.0,80,Brown,229.0,73,1,7
2023-02-03,@ Dartmouth,0,1,0,0,Brown vs. Dartmouth,Dartmouth,222.0,61,Brown,188.0,73,0,-12
2023-02-04,@ Harvard,0,1,0,0,Brown vs. Harvard,Harvard,179.0,65,Brown,229.0,68,0,-3
2023-02-11,@ Brown,0,1,0,0,Cornell vs. Brown,Brown,219.0,80,Cornell,130.0,66,1,14
2023-02-17,@ Princeton,0,1,0,0,Brown vs. Princeton,Princeton,102.0,78,Brown,198.0,67,1,11
2023-02-18,@ Pennsylvania,0,1,0,0,Brown vs. Pennsylvania,Pennsylvania,104.0,90,Brown,189.0,69,1,21
2023-02-25,@ Columbia,0,1,0,0,Brown vs. Columbia,Columbia,288.0,73,Brown,170.0,84,0,-11
2023-03-04,@ Brown,0,1,0,0,Yale vs. Brown,Brown,226.0,75,Yale,175.0,84,0,-9
2022-11-11,@ Dartmouth,0,0,0,0,Bryant vs. Dartmouth,Dartmouth,282.0,70,Bryant,175.0,89,0,-19
2022-11-17,@ Florida Atlantic,0,0,0,0,Bryant vs. Florida Atlantic,Florida Atlantic,98.0,85,Bryant,261.0,74,1,11
2022-11-19,@ Florida International,0,0,0,0,Bryant vs. Florida International,Florida International,173.0,85,Bryant,272.0,91,0,-6
2022-11-21,Neutral,1,0,0,0,Detroit Mercy vs. Bryant,Bryant,214.0,98,Detroit Mercy,239.0,88,1,10
2022-11-26,@ Syracuse,0,0,0,0,Bryant vs. Syracuse,Syracuse,136.0,72,Bryant,114.0,73,0,-1
2022-12-04,@ Cincinnati,0,0,0,0,Bryant vs. Cincinnati,Cincinnati,96.0,97,Bryant,171.0,71,1,26
2022-12-09,@ Bryant,0,0,0,0,Stony Brook vs. Bryant,Bryant,164.0,79,Stony Brook,360.0,60,1,19
2022-12-11,@ Manhattan,0,0,0,0,Bryant vs. Manhattan,Manhattan,356.0,97,Bryant,187.0,104,0,-7
2022-12-17,Neutral,1,0,0,0,Bryant vs. Liberty,Liberty,182.0,82,Bryant,251.0,62,1,20
2022-12-22,@ Bryant,0,0,0,0,Towson vs. Bryant,Bryant,195.0,69,Towson,231.0,59,1,10
2023-01-05,@ Vermont,0,1,0,0,Bryant vs. Vermont,Vermont,92.0,74,Bryant,225.0,64,1,10
2023-01-08,@ Bryant,0,1,0,0,UMBC vs. Bryant,Bryant,205.0,73,UMBC,279.0,81,0,-8
2023-01-14,@ New Hampshire,0,1,0,0,Bryant vs. New Hampshire,New Hampshire,286.0,81,Bryant,239.0,87,0,-6
2023-01-19,@ Bryant,0,1,0,0,NJIT vs. Bryant,Bryant,235.0,87,NJIT,314.0,75,1,12
2023-02-01,@ Bryant,0,1,0,0,Maine vs. Bryant,Bryant,231.0,71,Maine,333.0,53,1,18
2023-02-04,@ Bryant,0,1,0,0,New Hampshire vs. Bryant,Bryant,277.0,70,New Hampshire,302.0,46,1,24
2023-02-11,@ UMBC,0,1,0,0,Bryant vs. UMBC,UMBC,287.0,76,Bryant,267.0,73,1,3
2023-02-22,@ NJIT,0,1,0,0,Bryant vs. NJIT,NJIT,310.0,78,Bryant,232.0,79,0,-1
2023-02-25,@ Bryant,0,1,0,0,Vermont vs. Bryant,Bryant,240.0,66,Vermont,105.0,70,0,-4
2023-02-28,@ Maine,0,1,0,0,Bryant vs. Maine,Maine,344.0,66,Bryant,251.0,64,1,2
